virus_ID	Family	database	blast	deepac	dnabert	kNN	vibe	zoonotic_rank	Genus	Species	refseq.id	dataset	label	host_label
JN620362	Flaviviridae	GenBank	1.0	0.4203201104388681	0.5454487345549602	1.0	0.3533519585028041	0.9260337728261948	Flavivirus	Orthoflavivirus flavi	JN620362	past	1.0	1.0
JN624754	Coronaviridae	GenBank	0.0	0.494807278116544	0.0001666622580766	0.2	0.0032796032513336	0.0001198741182622	Alphacoronavirus	Alphacoronavirus 1	JN624754	past	0.0	0.0
JN624755	Coronaviridae	GenBank	0.0	0.6558446553018358	0.0013379640440689	0.5	0.0063441393884002	0.0001287190900484	Alphacoronavirus	Alphacoronavirus 1	JN624755	past	0.0	0.0
JN638570	Flaviviridae	GenBank	1.0	0.669301987395567	0.9820134008631988	1.0	0.9806804572834688	0.9610950541496276	Flavivirus	Dengue virus	JN638570	past	1.0	1.0
JN638571	Flaviviridae	GenBank	1.0	0.6715129936442655	0.9821872634046218	1.0	0.9726419126286228	0.9760942977666854	Flavivirus	Dengue virus	JN638571	past	1.0	1.0
JN638572	Flaviviridae	GenBank	1.0	0.6825611994547003	0.9891331427237566	1.0	0.973538924666012	0.9674975126981736	Flavivirus	Dengue virus	JN638572	past	1.0	1.0
JN644310	Flaviviridae	GenBank	0.0	0.1713431895558917	0.1225214638709372	0.0	0.1991867695158066	0.4515999019145965	Flavivirus	Orthoflavivirus japonicum	JN644310	past	1.0	1.0
JN662391	Flaviviridae	GenBank	1.0	0.9971125623759102	0.9990279772702384	1.0	0.9992788356893204	0.9984749513864516	Flavivirus	Dengue virus	JN662391	past	1.0	1.0
JN697056	Flaviviridae	GenBank	1.0	0.9540737465370532	0.9986337187678316	1.0	0.998230925133062	0.9951046836376192	Flavivirus	Dengue virus	JN697056	past	1.0	1.0
JN697057	Flaviviridae	GenBank	1.0	0.9989121798859086	0.9990383691565936	1.0	0.9993031128894452	0.9984604209661484	Flavivirus	Dengue virus	JN697057	past	1.0	1.0
JN697058	Flaviviridae	GenBank	1.0	0.9984301751436188	0.9990405779938364	1.0	0.9993082250273504	0.998906951546669	Flavivirus	Dengue virus	JN697058	past	1.0	1.0
JN697379	Flaviviridae	GenBank	1.0	0.9973011928446152	0.9990237229010638	1.0	0.9992710197673124	0.99716345846653	Flavivirus	Dengue virus	JN697379	past	1.0	1.0
JN704144	Flaviviridae	GenBank	0.0	0.0223486416364962	0.001120077956905	0.0	0.0009694806215761	0.034432911290205	Pestivirus	Pestivirus A	JN704144	past	0.0	0.0
JN711458	Flaviviridae	GenBank	0.0	0.1821541549129919	0.0337262821346733	0.0	0.0246506702771346	0.9591590982675552	Flavivirus	Orthoflavivirus japonicum	JN711458	past	0.0	0.0
JN711459	Flaviviridae	GenBank	0.0	0.1823420675302093	0.0336958859644999	0.0	0.0246230779785863	0.9590839117765426	Flavivirus	Orthoflavivirus japonicum	JN711459	past	0.0	0.0
JN796245	Flaviviridae	GenBank	0.0	0.4450005207742963	0.7144177078402468	1.0	0.956398286280178	0.9484387230873108	Flavivirus	Dengue virus	JN796245	past	0.0	0.0
JN819311	Flaviviridae	GenBank	0.0	0.0624331469613924	0.0021222578572019	0.2	0.0006919914585852	0.9592751210927964	Flavivirus	West Nile virus	JN819311	past	0.0	0.0
JN819312	Flaviviridae	GenBank	0.0	0.0251305914883102	0.0020621559621455	0.0	0.0005477815817963	0.9592754596471786	Flavivirus	West Nile virus	JN819312	past	0.0	0.0
JN819313	Flaviviridae	GenBank	0.0	0.0246476575659296	0.0020602495600301	0.0	0.0005389101184758	0.9592754596471786	Flavivirus	West Nile virus	JN819313	past	0.0	0.0
JN819315	Flaviviridae	GenBank	0.0	0.066217927395233	0.0021334314161712	0.0	0.0007583595797768	0.9592754596471786	Flavivirus	West Nile virus	JN819315	past	0.0	0.0
JN819318	Flaviviridae	GenBank	0.0	0.0259593950246372	0.002077973005639	0.0	0.0005554610016545	0.9592158168554306	Flavivirus	West Nile virus	JN819318	past	0.0	0.0
JN819319	Flaviviridae	GenBank	0.0	0.027082855229726	0.0021186540624216	0.0	0.0005655850179308	0.9592158168554306	Flavivirus	West Nile virus	JN819319	past	0.0	0.0
JN819320	Flaviviridae	GenBank	0.0	0.0263807074845689	0.0020563953727236	0.0	0.0005557395749955	0.9592158168554306	Flavivirus	West Nile virus	JN819320	past	0.0	0.0
JN819402	Flaviviridae	GenBank	1.0	0.6635139132247252	0.9839714576216304	1.0	0.99512279734892	0.9624912494421004	Flavivirus	Dengue virus	JN819402	past	1.0	1.0
JN819403	Flaviviridae	GenBank	1.0	0.6679249226328838	0.9867641767823552	1.0	0.9954409405409572	0.960398252606392	Flavivirus	Dengue virus	JN819403	past	1.0	1.0
JN819404	Flaviviridae	GenBank	1.0	0.8661117830446788	0.9990984889723006	1.0	0.99514449990931	0.8547382992506027	Flavivirus	Dengue virus	JN819404	past	1.0	1.0
JN819405	Flaviviridae	GenBank	1.0	0.7732084845922079	0.9937376645674189	1.0	0.9976872866412244	0.995894936323166	Flavivirus	Dengue virus	JN819405	past	1.0	1.0
JN819406	Flaviviridae	GenBank	1.0	0.8793532417481205	0.9971239846872996	1.0	0.9966035205197622	0.9920392835140228	Flavivirus	Dengue virus	JN819406	past	1.0	1.0
JN819407	Flaviviridae	GenBank	1.0	0.7123292614431942	0.9848651963121752	1.0	0.9934097731814664	0.9886601966619492	Flavivirus	Dengue virus	JN819407	past	1.0	1.0
JN819408	Flaviviridae	GenBank	1.0	0.7368663086172412	0.9754551666624406	1.0	0.9727936319787712	0.9922661799192428	Flavivirus	Dengue virus	JN819408	past	1.0	1.0
JN819409	Flaviviridae	GenBank	1.0	0.8309448219480968	0.9968832206158412	1.0	0.994720982653754	0.9862016785144806	Flavivirus	Dengue virus	JN819409	past	1.0	1.0
JN819410	Flaviviridae	GenBank	1.0	0.7494392352444785	0.993421535406794	1.0	0.9976214950992948	0.9868030339479448	Flavivirus	Dengue virus	JN819410	past	1.0	1.0
JN819411	Flaviviridae	GenBank	1.0	0.7348149652991977	0.9908367750190552	1.0	0.9976375571319036	0.995595293045044	Flavivirus	Dengue virus	JN819411	past	1.0	1.0
JN819412	Flaviviridae	GenBank	1.0	0.7334000588882537	0.9912254668417432	1.0	0.9978552623873664	0.9881181967258452	Flavivirus	Dengue virus	JN819412	past	1.0	1.0
JN819413	Flaviviridae	GenBank	1.0	0.7302814374367396	0.9910098761320114	1.0	0.9976275839975902	0.9893446308374404	Flavivirus	Dengue virus	JN819413	past	1.0	1.0
JN819414	Flaviviridae	GenBank	1.0	0.7676179746547377	0.994112437029919	1.0	0.9973769812698824	0.9951139098405838	Flavivirus	Dengue virus	JN819414	past	1.0	1.0
JN819415	Flaviviridae	GenBank	1.0	0.7014208698556537	0.9894050437779652	1.0	0.9960606899999436	0.9910146629810334	Flavivirus	Dengue virus	JN819415	past	1.0	1.0
JN819416	Flaviviridae	GenBank	1.0	0.722653555168825	0.9963784596499274	1.0	0.9970941171926612	0.8908908212184906	Flavivirus	Dengue virus	JN819416	past	1.0	1.0
JN819417	Flaviviridae	GenBank	1.0	0.7774508854922126	0.9947733710793888	1.0	0.9970496689572054	0.9908112412691116	Flavivirus	Dengue virus	JN819417	past	1.0	1.0
JN819418	Flaviviridae	GenBank	1.0	0.864935130767879	0.9790098998595828	1.0	0.9816819949164276	0.9866939735412598	Flavivirus	Dengue virus	JN819418	past	1.0	1.0
JN819419	Flaviviridae	GenBank	1.0	0.6907276507686166	0.9903778090196498	1.0	0.9937471670262954	0.9831671285629272	Flavivirus	Dengue virus	JN819419	past	1.0	1.0
JN819420	Flaviviridae	GenBank	1.0	0.8972170601288477	0.9980898733649936	1.0	0.998724443571908	0.9852620214223862	Flavivirus	Dengue virus	JN819420	past	1.0	1.0
JN819421	Flaviviridae	GenBank	1.0	0.6545490417853895	0.986342131373394	1.0	0.9932252520538238	0.99256235063076	Flavivirus	Dengue virus	JN819421	past	1.0	1.0
JN819422	Flaviviridae	GenBank	1.0	0.7217710805790765	0.9968485292934236	0.0	0.9980343182881674	0.5839702904224395	Flavivirus	Dengue virus	JN819422	past	1.0	1.0
JN819423	Flaviviridae	GenBank	1.0	0.9840485152076272	0.9989614914445316	1.0	0.9993376339183134	0.9986228954792022	Flavivirus	Dengue virus	JN819423	past	1.0	1.0
JN819424	Flaviviridae	GenBank	1.0	0.75701863415101	0.996022452326382	1.0	0.9963440025553983	0.9700780439376832	Flavivirus	Dengue virus	JN819424	past	1.0	1.0
JN819425	Flaviviridae	GenBank	1.0	0.7478586641095933	0.9937838401113238	1.0	0.99752985508669	0.9833354848623276	Flavivirus	Dengue virus	JN819425	past	1.0	1.0
JN825706	Coronaviridae	GenBank	0.0	0.0038656416057806	0.0001206760178761	0.0	0.0008545413712096	0.0015946148033253	Alphacoronavirus	Porcine epidemic diarrhea virus	JN825706	past	0.0	0.0
JN825707	Coronaviridae	GenBank	0.0	0.0048339468858992	0.0001207747056579	0.0	0.0008621599479352	0.0013836462469771	Alphacoronavirus	Porcine epidemic diarrhea virus	JN825707	past	0.0	0.0
JN825708	Coronaviridae	GenBank	0.0	0.0038712483571716	0.0001205699815975	0.0	0.0008417118312508	0.0013524209911701	Alphacoronavirus	Porcine epidemic diarrhea virus	JN825708	past	0.0	0.0
JN825709	Coronaviridae	GenBank	0.0	0.0036325131526548	0.0001206886010935	0.0	0.0008593123109841	0.0013771769241429	Alphacoronavirus	Porcine epidemic diarrhea virus	JN825709	past	0.0	0.0
JN825710	Coronaviridae	GenBank	0.0	0.0045971712551222	0.0001206315313483	0.0	0.0009285150991865	0.001609110367135	Alphacoronavirus	Porcine epidemic diarrhea virus	JN825710	past	0.0	0.0
JN825711	Coronaviridae	GenBank	0.0	0.0047615508001048	0.0001208070706607	0.0	0.0008451305347438	0.0015782856306759	Alphacoronavirus	Porcine epidemic diarrhea virus	JN825711	past	0.0	0.0
JN825712	Coronaviridae	GenBank	0.0	0.0025176182241198	0.0001203173633907	0.0	0.0008256143721934	0.0002237843503462	Alphacoronavirus	Porcine epidemic diarrhea virus	JN825712	past	0.0	0.0
JN858069	Flaviviridae	GenBank	0.0	0.165853213133483	0.0044699332452025	0.0	0.0030672690956906	0.0309137560054659	Flavivirus	West Nile virus	JN858069	past	1.0	1.0
JN858070	Flaviviridae	GenBank	0.0	0.3887321232330231	0.4967533766868569	0.4	0.4652858488261699	0.5668070363998413	Flavivirus	West Nile virus	JN858070	past	1.0	1.0
JN860200	Flaviviridae	GenBank	1.0	0.5622963277356965	0.6512436231243468	1.0	0.2221679199719801	0.3978408489748835	Flavivirus	Orthoflavivirus kyasanurense	JN860200	past	1.0	1.0
JN864064	Flaviviridae	GenBank	0.0	0.1704404779117215	0.0218374387768562	0.0	0.0194268543888359	0.9593052488565444	Flavivirus	Orthoflavivirus japonicum	JN864064	past	0.0	0.0
JN874560	Coronaviridae	GenBank	0.0	0.490423223204316	0.0219613079112663	0.0	0.0905321594077558	0.0050291501270839	Betacoronavirus	Rabbit coronavirus HKU14	JN874560	past	0.0	0.0
JN874561	Coronaviridae	GenBank	0.0	0.4963933445054159	0.0198847730950928	0.0	0.1051222931428421	0.002865704045107	Betacoronavirus	Rabbit coronavirus HKU14	JN874561	past	0.0	0.0
JN874562	Coronaviridae	GenBank	1.0	0.4873265407829609	0.025059551526202	0.0	0.0742097701014845	0.0072659434052183	Betacoronavirus	Rabbit coronavirus HKU14	JN874562	past	0.0	0.0
JN903578	Flaviviridae	GenBank	1.0	0.7669314693002139	0.9947478918468252	1.0	0.996545112133026	0.9978956693410872	Flavivirus	Dengue virus	JN903578	past	1.0	1.0
JN903579	Flaviviridae	GenBank	1.0	0.8504219924702364	0.998023845167721	1.0	0.997490601679858	0.9983725559711456	Flavivirus	Dengue virus	JN903579	past	1.0	1.0
JN903580	Flaviviridae	GenBank	1.0	0.8500831751262441	0.9982971647206474	1.0	0.9974959226215588	0.9949802887439728	Flavivirus	Dengue virus	JN903580	past	1.0	1.0
JN903581	Flaviviridae	GenBank	1.0	0.8480084566509023	0.9982968449592592	1.0	0.9973601088804356	0.9969498318433762	Flavivirus	Dengue virus	JN903581	past	1.0	1.0
JN983813	Flaviviridae	GenBank	1.0	0.8441060017136967	0.9980280932258158	1.0	0.9978683450642754	0.9917111748456956	Flavivirus	Dengue virus	JN983813	past	1.0	1.0
JQ023161	Coronaviridae	GenBank	0.0	0.0048407326375676	0.0001203001589991	0.0	0.0009163751903023	0.0003472605963178	Alphacoronavirus	Porcine epidemic diarrhea virus	JQ023161	past	0.0	0.0
JQ031753	Flaviviridae	GenBank	0.0	0.177385821767237	0.0389095638295228	0.4	0.0310347774494225	0.9593119996786118	Flavivirus	Orthoflavivirus japonicum	JQ031753	past	0.0	0.0
JQ048541	Flaviviridae	GenBank	1.0	0.9951142963241127	0.9990306861260358	1.0	0.999213762143079	0.9987775421142578	Flavivirus	Dengue virus	JQ048541	past	1.0	1.0
JQ065042	Coronaviridae	GenBank	0.0	0.4029482301746683	0.0069698254942903	0.0	0.0092972478722658	0.0029776818020036	Deltacoronavirus	Coronavirus HKU15	JQ065042	past	0.0	0.0
JQ086551	Flaviviridae	GenBank	0.0	0.1080593533088388	0.0279459054960847	0.0	0.034811113849025	0.9577048724889756	Flavivirus	Donggang virus	JQ086551	past	0.0	0.0
JQ086762	Flaviviridae	GenBank	0.0	0.1704709463837471	0.0222828476028305	0.0	0.0193398098113406	0.9593052488565444	Flavivirus	Orthoflavivirus japonicum	JQ086762	past	0.0	0.0
JQ086763	Flaviviridae	GenBank	0.0	0.1708256580274213	0.0229281615783375	0.0	0.0199495964764289	0.9593052488565444	Flavivirus	Orthoflavivirus japonicum	JQ086763	past	0.0	0.0
JQ088078	Coronaviridae	GenBank	0.0	0.0345404685480477	0.0001329750214925	0.0	0.0009573096505838	0.0014125601622799	Gammacoronavirus	Avian coronavirus	JQ088078	past	0.0	0.0
JQ268754	Flaviviridae	GenBank	0.0	0.0155512304187809	0.0009209205401225	0.0	0.0007373407312041	0.4990577602386474	Pestivirus	Pestivirus C	JQ268754	past	0.0	0.0
JQ282909	Coronaviridae	GenBank	0.0	0.0029133799816695	0.0001203017472692	0.0	0.0008372341601768	0.0002279518771319	Alphacoronavirus	Porcine epidemic diarrhea virus	JQ282909	past	0.0	0.0
JQ287660	Flaviviridae	GenBank	1.0	0.9866526411023252	0.9988773278025692	1.0	0.9990487244240072	0.9951778090000152	Flavivirus	Dengue virus	JQ287660	past	1.0	1.0
JQ287661	Flaviviridae	GenBank	1.0	0.9854079055231671	0.9986973349438156	1.0	0.9990231671998668	0.9957812082767488	Flavivirus	Dengue virus	JQ287661	past	1.0	1.0
JQ287662	Flaviviridae	GenBank	1.0	0.971845089618502	0.9988569267864884	1.0	0.9970566376872446	0.9986367744207382	Flavivirus	Dengue virus	JQ287662	past	1.0	1.0
JQ287663	Flaviviridae	GenBank	1.0	0.968927953768982	0.998472761572077	1.0	0.9974147838153196	0.9976007854938508	Flavivirus	Dengue virus	JQ287663	past	1.0	1.0
JQ287664	Flaviviridae	GenBank	1.0	0.983982990769779	0.9988085262915668	1.0	0.9986775882103864	0.9988028848171234	Flavivirus	Dengue virus	JQ287664	past	1.0	1.0
JQ287665	Flaviviridae	GenBank	1.0	0.9828740535747438	0.9989806640715826	1.0	0.9992347884745824	0.9984912461042404	Flavivirus	Dengue virus	JQ287665	past	1.0	1.0
JQ287666	Flaviviridae	GenBank	1.0	0.6360399396304625	0.9838491225817118	1.0	0.99533941515957	0.8117680943012238	Flavivirus	Dengue virus	JQ287666	past	1.0	1.0
JQ287667	Flaviviridae	GenBank	1.0	0.9838748820896808	0.9988261427002392	1.0	0.9985161293512104	0.9985754829645156	Flavivirus	Dengue virus	JQ287667	past	1.0	1.0
JQ289550	Flaviviridae	GenBank	0.0	0.0225909148073035	0.0020952020409326	0.0	0.0023427683974494	0.0380038572801276	Flavivirus	Tembusu virus	JQ289550	past	0.0	0.0
JQ308185	Flaviviridae	GenBank	1.0	0.1404036944515483	0.0819399979284986	0.0	0.1456858320006028	0.9528954029083252	Flavivirus	Chaoyang virus	JQ308185	past	0.0	0.0
JQ308186	Flaviviridae	GenBank	0.0	0.0890548996367426	0.0057378770150027	0.0	0.0207887679862324	0.951397312283516	Flavivirus	Culex flavivirus	JQ308186	past	0.0	0.0
JQ308187	Flaviviridae	GenBank	0.0	0.0881182537522426	0.0058656458439695	0.0	0.0158661820003248	0.951397312283516	Flavivirus	Culex flavivirus	JQ308187	past	0.0	0.0
JQ308188	Flaviviridae	GenBank	0.0	0.0932516791034749	0.0048856735364858	0.0	0.0124034440831205	0.9453733724355696	Flavivirus	Culex flavivirus	JQ308188	past	0.0	0.0
JQ308189	Flaviviridae	GenBank	0.0	0.0896653165434335	0.0048771723414511	0.0	0.0129610450608726	0.9453733724355696	Flavivirus	Culex flavivirus	JQ308189	past	0.0	0.0
JQ308190	Flaviviridae	GenBank	0.0	0.0873683865268736	0.0048314739982489	0.0	0.0126882933870737	0.9453733724355696	Flavivirus	Culex flavivirus	JQ308190	past	0.0	0.0
JQ314464	Flaviviridae	GenBank	0.0	0.0239705098451436	0.0020789695924825	0.0	0.0019502586963591	0.9593052488565444	Flavivirus	Tembusu virus	JQ314464	past	0.0	0.0
JQ314465	Flaviviridae	GenBank	0.0	0.0239705098451436	0.0020789695924825	0.0	0.0019502586937133	0.9593052488565444	Flavivirus	Tembusu virus	JQ314465	past	0.0	0.0
JQ410000	Coronaviridae	GenBank	0.0	0.3844848736882016	0.0046512847652655	0.0	0.0391250084280291	0.0455465025734156	Alphacoronavirus	Human coronavirus 229E	JQ410000	past	0.0	0.0
JQ411814	Flaviviridae	GenBank	1.0	0.9988019431338592	0.999035022539251	1.0	0.9993121308438918	0.9977241021394728	Flavivirus	Dengue virus	JQ411814	past	1.0	1.0
JQ513330	Flaviviridae	GenBank	1.0	0.8905108543003306	0.9971204841838164	1.0	0.9962656315635232	0.991094914674759	Flavivirus	Dengue virus	JQ513330	past	1.0	1.0
JQ513331	Flaviviridae	GenBank	1.0	0.8912718029583202	0.9967101055033066	1.0	0.9959074721616856	0.993615983724594	Flavivirus	Dengue virus	JQ513331	past	1.0	1.0
JQ513332	Flaviviridae	GenBank	1.0	0.8920200558269725	0.9966686227742364	1.0	0.9957605768652524	0.9931858557462692	Flavivirus	Dengue virus	JQ513332	past	1.0	1.0
JQ513333	Flaviviridae	GenBank	1.0	0.8939119626494015	0.9976554050165064	1.0	0.9965080296292024	0.9910166370868684	Flavivirus	Dengue virus	JQ513333	past	1.0	1.0
JQ513334	Flaviviridae	GenBank	1.0	0.8471425456159255	0.9966810058144964	1.0	0.9944169556393344	0.9937936836481094	Flavivirus	Dengue virus	JQ513334	past	1.0	1.0
JQ513335	Flaviviridae	GenBank	1.0	0.8551788168794968	0.9971239012830396	1.0	0.995642698512358	0.994191147685051	Flavivirus	Dengue virus	JQ513335	past	1.0	1.0
JQ513336	Flaviviridae	GenBank	1.0	0.8463316153077518	0.9969706479240866	1.0	0.9943810855641084	0.9881344664096832	Flavivirus	Dengue virus	JQ513336	past	1.0	1.0
JQ513337	Flaviviridae	GenBank	1.0	0.8491318653611576	0.9970676141626694	1.0	0.994656783692977	0.992287877202034	Flavivirus	Dengue virus	JQ513337	past	1.0	1.0
JQ513338	Flaviviridae	GenBank	1.0	0.8868446574491613	0.9973622125737808	1.0	0.9963961369851057	0.9861859184503556	Flavivirus	Dengue virus	JQ513338	past	1.0	1.0
JQ513339	Flaviviridae	GenBank	1.0	0.88825963455088	0.9974048670600444	1.0	0.9962707989356095	0.9900423669815064	Flavivirus	Dengue virus	JQ513339	past	1.0	1.0
JQ513340	Flaviviridae	GenBank	1.0	0.894713593230528	0.9977909571984236	1.0	0.9963314680492176	0.9911908596754074	Flavivirus	Dengue virus	JQ513340	past	1.0	1.0
JQ513341	Flaviviridae	GenBank	1.0	0.893786651246688	0.9971740463200738	1.0	0.9964257590910968	0.9902393335103988	Flavivirus	Dengue virus	JQ513341	past	1.0	1.0
JQ513342	Flaviviridae	GenBank	1.0	0.8866182818132289	0.9969587333062117	1.0	0.994434562851401	0.9865300232172012	Flavivirus	Dengue virus	JQ513342	past	1.0	1.0
JQ513343	Flaviviridae	GenBank	1.0	0.8857415220316719	0.9964322265456704	1.0	0.9952026998295505	0.9720246517658232	Flavivirus	Dengue virus	JQ513343	past	1.0	1.0
JQ513344	Flaviviridae	GenBank	1.0	0.8778107103179483	0.9970515131950378	1.0	0.9927206109551824	0.980114831328392	Flavivirus	Dengue virus	JQ513344	past	1.0	1.0
JQ513345	Flaviviridae	GenBank	1.0	0.6849137639298158	0.9869106468032388	1.0	0.9826771546812618	0.9481078654527664	Flavivirus	Dengue virus	JQ513345	past	1.0	1.0
JQ595407	Flaviviridae	GenBank	0.0	0.0237475529766015	0.0020682491846276	0.0	0.0020968415685109	0.8067774659395218	Flavivirus	Tembusu virus	JQ595407	past	0.0	0.0
JQ612704	Flaviviridae	GenBank	0.0	0.0239748326700408	0.0020070080366223	0.0	0.0017907699096083	0.5234960442781448	Pestivirus	Pestivirus H	JQ612704	past	0.0	0.0
JQ612705	Flaviviridae	GenBank	0.0	0.0254369562072679	0.0014484369166893	0.0	0.002182576477644	0.8833651691675186	Pestivirus	Pestivirus H	JQ612705	past	0.0	0.0
JQ650522	Flaviviridae	GenBank	0.0	0.2699781586957532	0.3357678102112786	0.3	0.2729695332344881	0.2004595179855823	Flavivirus	Tick-borne encephalitis virus	JQ650522	past	1.0	1.0
JQ650523	Flaviviridae	GenBank	0.0	0.2671389827548071	0.3555575511309989	0.8	0.2734480157581179	0.3294263844192028	Flavivirus	Tick-borne encephalitis virus	JQ650523	past	1.0	1.0
JQ675358	Flaviviridae	GenBank	1.0	0.6503979386652217	0.9806244934306424	1.0	0.9947374140515048	0.8732791882753372	Flavivirus	Dengue virus	JQ675358	past	1.0	1.0
JQ692085	Flaviviridae	GenBank	1.0	0.9882554432925056	0.9983512927504148	1.0	0.994670386875377	0.9954405385255812	Flavivirus	Dengue virus	JQ692085	past	1.0	1.0
JQ700437	Flaviviridae	GenBank	0.0	0.1423005421899936	0.0041610241989308	0.0	0.0029945216632437	0.8465020084381103	Flavivirus	Orthoflavivirus nilense	JQ700437	past	0.0	0.0
JQ700438	Flaviviridae	GenBank	0.0	0.1562895445491779	0.0018440919692776	0.0	0.0020671687525464	0.0041929511347552	Flavivirus	West Nile virus	JQ700438	past	1.0	1.0
JQ700439	Flaviviridae	GenBank	0.0	0.1567397710274566	0.0018322502583032	0.0	0.0020282339180332	0.0021218594704987	Flavivirus	Orthoflavivirus nilense	JQ700439	past	1.0	1.0
JQ700440	Flaviviridae	GenBank	0.0	0.1568307018923488	0.0018149003934178	0.0	0.0021277309093751	0.0018391869151673	Flavivirus	Orthoflavivirus nilense	JQ700440	past	1.0	1.0
JQ700441	Flaviviridae	GenBank	0.0	0.1569393359293991	0.0018254448077641	0.0	0.0020674881168154	0.0011121912438101	Flavivirus	Orthoflavivirus nilense	JQ700441	past	1.0	1.0
JQ700442	Flaviviridae	GenBank	0.0	0.155610178173943	0.0018319119646383	0.0	0.0020618562782394	0.001653150198399	Flavivirus	Orthoflavivirus nilense	JQ700442	past	1.0	1.0
