,UniversalName,Strain,Accessions,WholeGenome,InfectsHumans,fold
4390,JX869046,JX869046,JX869046,1,FALSE,train
4391,KC013541,KC013541,KC013541,1,FALSE,eval
4392,KC119407,KC119407,KC119407,1,FALSE,train
4394,JX560761,JX560761,JX560761,1,FALSE,train
4398,JX840411,JX840411,JX840411,1,FALSE,train
4399,JX647847,JX647847,JX647847,1,FALSE,eval
4400,JX860640,JX860640,JX860640,1,FALSE,train
4401,JX504050,JX504050,JX504050,1,TRUE,train
4402,JX524137,JX524137,JX524137,1,FALSE,eval
4403,JX489155,JX489155,JX489155,1,FALSE,train
4404,JQ989266,JQ989266,JQ989266,1,FALSE,train
4405,JQ989267,JQ989267,JQ989267,1,FALSE,train
4406,JQ989268,JQ989268,JQ989268,1,FALSE,eval
4407,JQ989269,JQ989269,JQ989269,1,FALSE,train
4409,JQ989271,JQ989271,JQ989271,1,FALSE,eval
4410,JQ989272,JQ989272,JQ989272,1,FALSE,train
4411,JQ989273,JQ989273,JQ989273,1,FALSE,train
4412,JX435298,JX435298,JX435298,1,FALSE,train
4413,JX435299,JX435299,JX435299,1,FALSE,train
4414,JX435300,JX435300,JX435300,1,FALSE,train
4415,JX435301,JX435301,JX435301,1,FALSE,eval
4416,JX435302,JX435302,JX435302,1,FALSE,train
4417,JX435303,JX435303,JX435303,1,FALSE,train
4418,JX435304,JX435304,JX435304,1,FALSE,train
4419,JX435305,JX435305,JX435305,1,FALSE,train
4425,JX435311,JX435311,JX435311,1,FALSE,train
4436,JX503060,JX503060,JX503060,1,TRUE,train
4437,JX503061,JX503061,JX503061,1,TRUE,train
4444,JX261936,JX261936,JX261936,1,FALSE,train
4445,JX195176,JX195176,JX195176,1,FALSE,train
4447,JX195178,JX195178,JX195178,1,FALSE,train
4448,JX524171,JX524171,JX524171,1,TRUE,train
4450,JX188454,JX188454,JX188454,1,FALSE,train
4451,JQ977697,JQ977697,JQ977697,1,FALSE,train
4453,JX112709,JX112709,JX112709,1,FALSE,train
4454,JX088695,JX088695,JX088695,1,FALSE,train
4455,JX145339,JX145339,JX145339,1,FALSE,train
4456,JX104161,JX104161,JX104161,1,TRUE,eval
4461,JQ088078,JQ088078,JQ088078,1,FALSE,train
4462,JF732903,JF732903,JF732903,1,FALSE,train
4463,JQ023161,JQ023161,JQ023161,1,FALSE,train
4467,JQ410000,JQ410000,JQ410000,1,FALSE,train
4473,JN874560,JN874560,JN874560,1,FALSE,train
4474,JN874561,JN874561,JN874561,1,FALSE,train
4475,JN874562,JN874562,JN874562,1,FALSE,train
4477,JQ765563,JQ765563,JQ765563,1,TRUE,train
4478,JQ765564,JQ765564,JQ765564,1,TRUE,train
4479,JQ765565,JQ765565,JQ765565,1,TRUE,train
4480,JQ765566,JQ765566,JQ765566,1,TRUE,train
4481,JQ765567,JQ765567,JQ765567,1,TRUE,train
4482,JQ765568,JQ765568,JQ765568,1,TRUE,eval
4483,JQ765569,JQ765569,JQ765569,1,TRUE,train
4484,JQ765570,JQ765570,JQ765570,1,TRUE,eval
4485,JQ765571,JQ765571,JQ765571,1,TRUE,train
4486,JQ765572,JQ765572,JQ765572,1,TRUE,train
4487,JQ765573,JQ765573,JQ765573,1,TRUE,train
4488,JQ765574,JQ765574,JQ765574,1,TRUE,eval
4489,JQ765575,JQ765575,JQ765575,1,TRUE,train
4491,JQ065042,JQ065042,JQ065042,1,FALSE,train
4499,JN825712,JN825712,JN825712,1,FALSE,eval
4500,JQ282909,JQ282909,JQ282909,1,FALSE,train
4501,JN825706,JN825706,JN825706,1,FALSE,train
4502,JN825707,JN825707,JN825707,1,FALSE,eval
4503,JN825708,JN825708,JN825708,1,FALSE,train
4504,JN825709,JN825709,JN825709,1,FALSE,train
4505,JN825710,JN825710,JN825710,1,FALSE,train
4506,JN825711,JN825711,JN825711,1,FALSE,eval
4507,JN624754,JN624754,JN624754,1,FALSE,eval
4508,JN624755,JN624755,JN624755,1,FALSE,train
4511,AB691764,AB691764,AB691764,1,TRUE,train
4512,AB691765,AB691765,AB691765,1,TRUE,eval
4513,AB691766,AB691766,AB691766,1,TRUE,train
4514,AB691767,AB691767,AB691767,1,TRUE,train
4515,JF951367,JF951367,JF951367,1,FALSE,eval
4516,JF951368,JF951368,JF951368,1,FALSE,train
4517,JF951369,JF951369,JF951369,1,FALSE,train
4518,JF951370,JF951370,JF951370,1,FALSE,train
4519,JF951371,JF951371,JF951371,1,FALSE,train
4520,JF951372,JF951372,JF951372,1,FALSE,train
4521,JF951373,JF951373,JF951373,1,FALSE,train
4522,JF951374,JF951374,JF951374,1,FALSE,train
4523,JF951375,JF951375,JF951375,1,FALSE,train
4524,JF951376,JF951376,JF951376,1,FALSE,train
4528,JN129834,JN129834,JN129834,1,TRUE,train
4529,JN129835,JN129835,JN129835,1,TRUE,train
4530,JF828980,JF828980,JF828980,1,FALSE,train
4531,JF828981,JF828981,JF828981,1,FALSE,train
4534,JF705860,JF705860,JF705860,1,FALSE,train
4551,HM776941,HM776941,HM776941,1,FALSE,eval
4552,JF274479,JF274479,JF274479,1,FALSE,train
4553,HQ853282,HQ853282,HQ853282,1,FALSE,train
4554,HQ853283,HQ853283,HQ853283,1,FALSE,train
4555,HQ853284,HQ853284,HQ853284,1,FALSE,eval
4563,HQ853292,HQ853292,HQ853292,1,FALSE,train
4564,JN183882,JN183882,JN183882,1,FALSE,train
4565,JN183883,JN183883,JN183883,1,FALSE,train
4566,JF893452,JF893452,JF893452,1,FALSE,train
4568,HQ607366,HQ607366,HQ607366,1,FALSE,eval
4569,FJ904713,FJ904713,FJ904713,1,FALSE,train
4571,FJ904715,FJ904715,FJ904715,1,FALSE,eval
4580,HQ848267,HQ848267,HQ848267,1,FALSE,train
4581,HQ850618,HQ850618,HQ850618,1,FALSE,train
4583,HQ890526,HQ890526,HQ890526,1,FALSE,train
4586,HQ890529,HQ890529,HQ890529,1,FALSE,train
4592,HQ890535,HQ890535,HQ890535,1,FALSE,train
4595,HQ890538,HQ890538,HQ890538,1,FALSE,train
4598,HQ890541,HQ890541,HQ890541,1,FALSE,train
4605,JF292903,JF292903,JF292903,1,FALSE,train
4607,JF292905,JF292905,JF292905,1,FALSE,train
4608,JF292906,JF292906,JF292906,1,FALSE,train
4611,JF292909,JF292909,JF292909,1,FALSE,train
4617,JF292915,JF292915,JF292915,1,FALSE,train
4625,JF330898,JF330898,JF330898,1,FALSE,train
4626,JF330899,JF330899,JF330899,1,FALSE,train
4635,HQ392469,HQ392469,HQ392469,1,FALSE,train
4636,HQ392470,HQ392470,HQ392470,1,FALSE,train
4637,HQ392471,HQ392471,HQ392471,1,FALSE,train
4638,HQ392472,HQ392472,HQ392472,1,FALSE,train
4639,HM034837,HM034837,HM034837,1,TRUE,train
4640,HM211098,HM211098,HM211098,1,FALSE,train
4641,HM211099,HM211099,HM211099,1,FALSE,train
4642,HM211100,HM211100,HM211100,1,FALSE,train
4643,HM211101,HM211101,HM211101,1,FALSE,eval
4645,HQ012367,HQ012367,HQ012367,1,FALSE,train
4646,HQ012368,HQ012368,HQ012368,1,FALSE,train
4647,HQ012369,HQ012369,HQ012369,1,FALSE,train
4648,HQ012370,HQ012370,HQ012370,1,FALSE,train
4649,HQ012371,HQ012371,HQ012371,1,FALSE,train
4650,HQ012372,HQ012372,HQ012372,1,FALSE,train
4654,HM245923,HM245923,HM245923,1,FALSE,train
4655,HM245924,HM245924,HM245924,1,FALSE,train
4667,GU553361,GU553361,GU553361,1,FALSE,train
4668,GU553362,GU553362,GU553362,1,FALSE,train
4669,GU553363,GU553363,GU553363,1,TRUE,eval
4671,GU553365,GU553365,GU553365,1,FALSE,train
4672,GQ477367,GQ477367,GQ477367,1,FALSE,train
4673,FJ588686,FJ588686,FJ588686,1,FALSE,train
4714,GQ427173,GQ427173,GQ427173,1,FALSE,train
4715,GQ427174,GQ427174,GQ427174,1,FALSE,train
4719,EU714029,EU714029,EU714029,1,FALSE,eval
4721,FJ938051,FJ938051,FJ938051,1,FALSE,train
4722,FJ938052,FJ938052,FJ938052,1,FALSE,eval
4723,FJ938053,FJ938053,FJ938053,1,FALSE,train
4724,FJ938054,FJ938054,FJ938054,1,FALSE,train
4725,FJ938055,FJ938055,FJ938055,1,FALSE,train
4726,FJ938056,FJ938056,FJ938056,1,FALSE,train
4727,FJ938057,FJ938057,FJ938057,1,FALSE,train
4728,FJ938058,FJ938058,FJ938058,1,FALSE,eval
4729,FJ938059,FJ938059,FJ938059,1,FALSE,train
4732,FJ938062,FJ938062,FJ938062,1,FALSE,eval
4737,FJ938067,FJ938067,FJ938067,1,TRUE,train
4739,GQ152141,GQ152141,GQ152141,1,FALSE,train
4740,FJ882963,FJ882963,FJ882963,1,TRUE,train
4745,FJ647218,FJ647218,FJ647218,1,FALSE,train
4773,FJ376620,FJ376620,FJ376620,1,FALSE,train
